date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
23/01/2022,RB Leipzig,Wolfsburg,2,0,H,12,9,4,3,1.53,4.33,6.0,Bundesliga,2021/22
23/01/2022,Hertha,Bayern Munich,1,4,A,5,29,2,20,11.0,6.5,1.2,Bundesliga,2021/22
04/02/2022,Hertha,Bochum,1,1,D,13,9,2,4,2.15,3.6,3.25,Bundesliga,2021/22
05/02/2022,Augsburg,Union Berlin,2,0,H,14,14,9,4,2.75,3.3,2.6,Bundesliga,2021/22
05/02/2022,Bielefeld,M'gladbach,1,1,D,10,22,5,4,3.4,3.6,2.1,Bundesliga,2021/22
05/02/2022,FC Koln,Freiburg,1,0,H,14,18,3,2,2.3,3.5,3.0,Bundesliga,2021/22
05/02/2022,Mainz,Hoffenheim,2,0,H,9,12,4,2,2.6,3.4,2.7,Bundesliga,2021/22
05/02/2022,Stuttgart,Ein Frankfurt,2,3,A,15,15,6,6,2.7,3.4,2.62,Bundesliga,2021/22
05/02/2022,Bayern Munich,RB Leipzig,3,2,H,25,13,8,7,1.4,5.5,6.0,Bundesliga,2021/22
06/02/2022,Dortmund,Leverkusen,2,5,A,14,10,6,7,1.95,4.2,3.3,Bundesliga,2021/22
06/02/2022,Wolfsburg,Greuther Furth,4,1,H,11,8,6,4,1.57,3.8,6.0,Bundesliga,2021/22
11/02/2022,RB Leipzig,FC Koln,3,1,H,6,9,4,2,1.44,4.75,7.0,Bundesliga,2021/22
12/02/2022,Bochum,Bayern Munich,4,2,H,12,22,7,4,10.0,7.5,1.22,Bundesliga,2021/22
12/02/2022,Ein Frankfurt,Wolfsburg,0,2,A,16,11,2,3,2.2,3.6,3.2,Bundesliga,2021/22
12/02/2022,Freiburg,Mainz,1,1,D,16,20,5,5,2.15,3.3,3.5,Bundesliga,2021/22
12/02/2022,Greuther Furth,Hertha,2,1,H,19,24,10,8,3.0,3.25,2.45,Bundesliga,2021/22
12/02/2022,M'gladbach,Augsburg,3,2,H,14,14,5,8,1.65,4.33,4.75,Bundesliga,2021/22
